"";"lama-01111";"01111";"Penanaman jagung"
"";"lama-46531";"46531";"Jualan borong jentera, kelengkapan dan bekalan pertanian dan perhutanan"
"";"lama-46532";"46532";"Jualan borong jentera pemotong rumput sebarang cara operasi"
"";"lama-46599p";"46540";"Jualan borong dron"
"";"lama-46591";"46591";"Jualan borong mesin pejabat dan kelengkapan perniagaan"
"";"lama-46599p";"46592";"Jualan borong production-line robots"
"";"lama-46593";"46593";"Jualan borong peralatan mesin berkawalan komputer"
"";"lama-46594";"46594";"Jualan borong jentera, kelengkapan dan bekalan perindustrian"
"";"lama-46595";"46595";"Jualan borong jentera dan kelengkapan perlombongan, pembinaan dan kejuruteraan awam"
"";"lama-46596";"46596";"Jualan borong lif eskalator, penghawa dingin, kelengkapan keselamatan dan pemadam api"
"";"lama-46599p";"46597";"Jualan borong senjata, sistem senjata dan peluru"
"";"lama-46599p";"46599";"Jualan borong lain-lain jentera untuk kegunaan industri, perdagangan dan pengemudian dan lain-lain perkhidmatan t.t.t.l."
"";"lama-46611";"46611";"Jualan borong petrol, diesel, pelincir"
"";"lama-46612";"46612";"Jualan borong gas petroleum cecair"
"";"lama-46619";"46619";"Jualan borong bahan api pepejal, cecair dan gas dan produk berkaitan t.t.t.l."
"";"lama-46621";"46621";"Jualan borong bijih besi dan bukan besi dan logam"
"";"lama-46622";"46622";"Jualan borong bijih besi dan bukan besi dan logam separuh siap dan produk t.t.t.l."
"";"lama-46631";"46631";"Jualan borong kayu balak, kayu bergergaji, papan lapis, venier dan produk berkaitan"
"";"lama-46632";"46632";"Jualan borong cat dan varnis"
"";"lama-46633p";"46633";"Jualan borong bahan pembinaan"
"";"lama-46634";"46634";"Jualan borong kelengkapan dan lekapan"
"";"lama-46635";"46635";"Jualan borong pemanas air"
"";"lama-46636";"46636";"Jualan borong pemasangan dan peralatan kebersihan"
"";"lama-46637";"46637";"Jualan borong alatan"
"";"lama-46633p";"46638";"Jualan borong kertas hias dinding dan pelapik lantai"
"";"lama-46639";"46639";"Jualan borong dan bekalan lain-lain bahan binaan, perkakasan, peralatan paip dan alat pemanas t.t.t.l."
"";"lama-46691";"46691";"Jualan borong bahan kimia industri"
"";"lama-46692";"46692";"Jualan borong baja dan produk agrokimia"
"";"lama-46693";"46693";"Jualan borong bahan plastik dalam bentuk asal"
"";"lama-46694";"46694";"Jualan borong sekerap getah"
"";"lama-46695";"46695";"Jualan borong gentian tekstil"
"";"lama-46696";"46696";"Jual borong kertas secara pukal, bahan pembungkusan"
"";"lama-46697";"46697";"Jual borong batu permata berharga"
"";"lama-46698";"46698";"Jual borong bahan buangan dan sekerap dan bahan lain sama ada logam dan bukan logam untuk kitar semula"
"";"lama-46699";"46699";"Melerai bahagian kenderaan, komputer, televisyen dan peralatan lain untuk mendapatkan bahagian yang boleh digunakan dan jual semula"
"";"lama-46902";"46901";"Jualan borong makanan haiwan/haiwan peliharaan"
"";"lama-46909";"46909";"Jualan borong pelbagai jenis barang tanpa pengkhususan tertentu t.t.t.l."
"";"lama-47111";"47111";"Kedai runcit"
"";"lama-47112";"47112";"Pasar raya"
"";"lama-47113";"47113";"Pasar mini"
"";"lama-47114";"47114";"Kedai serbaneka(convenience)"
"";"lama-47191";"47191";"Gedung serbaneka(convenience)"
"";"lama-47192";"47192";"Gedung serbaneka(convenience) dan pasar raya"
"";"lama-47193";"47193";"Pasar raya besar (Hypermarket)"
"";"lama-47194";"47194";"Ejen surat khabar dan kedai pelbagai barangan"
"";"lama-47992";"47195";"Jualan runcit bagi apa-apa jenis produk melalui mesin layan diri"
"";"lama-47199";"47199";"Jualan runcit lain di kedai tanpa pengkhususan t.t.t.l."
"";"lama-47211";"47211";"Jualan runcit beras, tepung, bijirin lain dan gula"
"";"lama-47810p";"47211";"Jualan runcit beras, tepung, bijirin lain dan gula"
"";"lama-47212";"47212";"Jualan runcit sayur-sayuran dan buah-buahan segar atau diawet"
"";"lama-47810p";"47212";"Jualan runcit sayur-sayuran dan buah-buahan segar atau diawet"
"";"lama-47213";"47213";"Jualan runcit produk tenusu dan telur"
"";"lama-47810p";"47213";"Jualan runcit produk tenusu dan telur"
"";"lama-47214";"47214";"Jualan runcit daging dan produk daging (unggas seperti ayam, itik, sebagainya)"
"";"lama-47810p";"47214";"Jualan runcit daging dan produk daging (unggas seperti ayam, itik, sebagainya)"
"";"lama-47215";"47215";"Jualan runcit ikan dan makanan laut lain dan lain-lain produk yang berkaitan"
"";"lama-47810p";"47215";"Jualan runcit ikan dan makanan laut lain dan lain-lain produk yang berkaitan"
"";"lama-47216";"47216";"Jualan runcit produk bakeri dan konfeksi"
"";"lama-47810p";"47216";"Jualan runcit produk bakeri dan konfeksi"
"";"lama-47217";"47217";"Jualan runcit mi, kuetiau, mihun, kulit wantan dan produk makanan lain yang dihasilkan daripada tepung atau soya"
"";"lama-47810p";"47217";"Jualan runcit mi, kuetiau, mihun, kulit wantan dan produk makanan lain yang dihasilkan daripada tepung atau soya"
"";"lama-47219";"47219";"Jualan runcit produk makanan lain t.t.t.l."
"";"lama-47810p";"47219";"Jualan runcit produk makanan lain t.t.t.l."
"";"lama-47221";"47221";"Jualan runcit bir, wain dan arak yang disuling (spirit)"
"";"lama-47810p";"47221";"Jualan runcit bir, wain dan arak yang disuling (spirit)"
"";"lama-47222";"47222";"Jualan runcit teh, kopi, minuman ringan, air mineral dan minuman lain"
"";"lama-47810p";"47222";"Jualan runcit teh, kopi, minuman ringan, air mineral dan minuman lain"
"";"lama-47230p";"47231";"Jualan runcit produk tembakau di kedai khusus"
"";"lama-47810p";"47231";"Jualan runcit produk tembakau di kedai khusus"
"";"lama-47230p";"47232";"Jualan runcit rokok elektronik dan cecair rokok elektronik"
"";"lama-47810p";"47232";"Jualan runcit rokok elektronik dan cecair rokok elektronik"
"";"lama-47300";"47300";"Jualan runcit bahan api kenderaan di kedai khusus"
"";"lama-47411";"47401";"Jualan runcit komputer, peralatan dan kelengkapan komputer"
"";"lama-47894p";"47401";"Jualan runcit komputer, peralatan dan kelengkapan komputer"
"";"lama-47412";"47402";"Jualan runcit konsol permainan video dan perisian bukan ditempah khas"
"";"lama-47894p";"47402";"Jualan runcit konsol permainan video dan perisian bukan ditempah khas"
"";"lama-47413";"47403";"Jualan runcit peralatan telekomunikasi"
"";"lama-47894p";"47403";"Jualan runcit peralatan telekomunikasi"
"";"lama-47420";"47404";"Jualan runcit peralatan audio dan video in kedai khusus"
"";"lama-47894p";"47404";"Jualan runcit peralatan audio dan video in kedai khusus"
"";"lama-47510";"47510";"Jualan runcit tekstil"
"";"lama-47820p";"47510";"Jualan runcit tekstil"
"";"lama-47520p";"47521";"Jualan runcit bahan binaan, perkakasan, cat dan kaca"
"";"lama-47520p";"47529";"Jualan runcit perkakasan, bahan binaan, cat dan kaca t.t.t.l."
"";"lama-47531";"47531";"Jualan runcit karpet dan hamparan"
"";"lama-47891";"47531";"Jualan runcit karpet dan hamparan"
"";"lama-47532";"47532";"Jualan runcit langsir dan langsir jaring"
"";"lama-47533";"47533";"Jualan runcit kertas dinding dan alas lantai"
"";"lama-47591";"47591";"Jualan runcit perabot isi rumah"
"";"lama-47592";"47592";"Jualan runcit peralatan lampu"
"";"lama-47593";"47593";"Jualan runcit perkakas isi rumah, perkakas dapur dan kutleri, pinggan mangkuk, barangan kaca dan barangan tembikar"
"";"lama-47594";"47594";"Jualan runcit kayu, barangan gabus dan barangan anyaman rotan"
"";"lama-47595";"47595";"Jualan runcit perkakas isi rumah"
"";"lama-47894p";"47595";"Jualan runcit perkakas isi rumah"
"";"lama-47596";"47596";"Jualan runcit peralatan muzik dan skor"
"";"lama-47597";"47597";"Jualan runcit sistem keselamatan"
"";"lama-47598";"47599";"Jualan runcit barangan dan peralatan isi rumah t.t.t.l."
"";"lama-47611";"47611";"Jualan runcit bekalan dan peralatan pejabat"
"";"lama-47612";"47612";"Jualan runcit buku, surat khabar dan alat tulis"
"";"lama-47892";"47612";"Jualan runcit buku, surat khabar dan alat tulis"
"";"lama-47631p";"47621";"Jualan runcit barangan dan peralatan sukan"
"";"lama-47632";"47622";"Jualan runcit peralatan memancing"
"";"lama-47633";"47623";"Jualan runcit barangan berkhemah"
"";"lama-47634";"47624";"Jualan runcit bot dan peralatannya"
"";"lama-47635";"47625";"Jualan runcit basikal, e-basikal dan alat ganti serta aksesori berkaitan"
"";"lama-47631p";"47626";"Jualan runcit pakaian dan kasut sukan khas"
"";"lama-47711p";"47626";"Jualan runcit pakaian dan kasut sukan khas"
"";"lama-47712p";"47626";"Jualan runcit pakaian dan kasut sukan khas"
"";"lama-47820p";"47626";"Jualan runcit pakaian dan kasut sukan khas"
"";"lama-47640p";"47631";"Jualan runcit permainan dan barang mainan, diperbuat dari pelbagai bahan"
"";"lama-47893";"47631";"Jualan runcit permainan dan barang mainan, diperbuat dari pelbagai bahan"
"";"lama-47640p";"47632";"Jualan runcit dron mainan"
"";"lama-47739p";"47691";"Jualan runcit aksesori perkahwinan"
"";"lama-47620";"47692";"Jualan runcit rekod muzik, pita audio, cakera padat (CD), kaset, pita video, cakera VCD dan DVD, serta pita dan cakera kosong"
"";"lama-47895";"47692";"Jualan runcit rekod muzik, pita audio, cakera padat (CD), kaset, pita video, cakera VCD dan DVD, serta pita dan cakera kosong"
"";"lama-47739p";"47693";"Jualan runcit barangan filateli (setem), numismatik (duit syiling), dan barangan koleksi"
"";"lama-47739p";"47694";"Jualan runcit bekalan seni"
"";"lama-47739p";"47695";"Jualan runcit dron"
"";"lama-47999";"47699";"Jualan runcit barangan kebudayaan dan rekreasi t.t.t.l."
"";"lama-47711p";"47711";"Jualan runcit pakaian, artikel bagi bulu binatang dan aksesori pakaian"
"";"lama-47820p";"47711";"Jualan runcit pakaian, artikel bagi bulu binatang dan aksesori pakaian"
"";"lama-47712p";"47712";"Jualan runcit kasut"
"";"lama-47820p";"47712";"Jualan runcit kasut"
"";"lama-47713p";"47713";"Jualan runcit barangan kulit, aksesori kulit serta gantian kulit"
"";"lama-47711p";"47714";"Jualan runcit pakaian dan aksesori bayi"
"";"lama-47712p";"47714";"Jualan runcit pakaian dan aksesori bayi"
"";"lama-47739p";"47714";"Jualan runcit pakaian dan aksesori bayi"
"";"lama-47820p";"47714";"Jualan runcit pakaian dan aksesori bayi"
"";"lama-47711p";"47719";"Jualan runcit pakaian, kasut dan artikel kulit t.t.t.l."
"";"lama-47712p";"47719";"Jualan runcit pakaian, kasut dan artikel kulit t.t.t.l."
"";"lama-47713p";"47719";"Jualan runcit pakaian, kasut dan artikel kulit t.t.t.l."
"";"lama-47820p";"47719";"Jualan runcit pakaian, kasut dan artikel kulit t.t.t.l."
"";"lama-47721";"47721";"Jualan runcit di kedai khusus yang menjual barang farmaseutikal/farmasi, perubatan dan ortopedik"
"";"lama-47722";"47722";"Jualan runcit di kedai khusus yang menjual pewangi, kosmetik dan kelengkapan dandanan diri"
"";"lama-47731";"47731";"Jualan runcit peralatan fotografi dan kepersisan"
"";"lama-47732";"47732";"Jualan runcit jam tangan, jam dinding"
"";"lama-47733";"47733";"Jualan runcit barang kemas"
"";"lama-47734";"47734";"Jualan runcit bunga, tumbuhan, biji benih dan baja"
"";"lama-47735";"47735";"Jualan runcit cenderahati, kraftangan dan barang keagamaan [seperti kedai sembayang cina dan sebagainya]"
"";"lama-47736";"47736";"Jualan runcit minyak tanah, gas memasak, batu arang dan kayu api"
"";"lama-47737";"47737";"Jualan runcit cermin mata dan barang optik lain"
"";"lama-47738";"47738";"Jualan runcit ikan akuarium, haiwan peliharaan dan makanannya"
"";"lama-47739p";"47739";"Jualan runcit di kedai khusus yang menjual barang baru lain t.t.t.l."
"";"lama-47741";"47741";"Jualan runcit buku terpakai"
"";"lama-47742";"47742";"Jualan runcit barang elektrik dan elektronik terpakai"
"";"lama-47743";"47743";"Jualan runcit barang antik"
"";"lama-47744";"47744";"Aktiviti perantara dalam jualan runcit bagi barangan terpakai"
"";"lama-47749p";"47745";"Jualan runcit pakaian terpakai"
"";"lama-47749p";"47746";"Jualan runcit mainan terpakai"
"";"lama-47749p";"47749";"Jualan runcit barangan terpakai t.t.t.l."
"";"lama-47912";"47901";"Jualan runcit sebarang jenis produk melalui internet"
"";"lama-47913";"47902";"Jualan langsung melalui televisyen, radio dan telefon"
"";"lama-47914";"47903";"Jualan runcit lelongan melalui internet"
"";"lama-47911";"47909";"Aktiviti perkhidmatan perantaraan untuk jualan runcit t.t.t.l."
"";"lama-47991";"47909";"Aktiviti perkhidmatan perantaraan untuk jualan runcit t.t.t.l."
"";"lama-49110";"49110";"Pengangkutan penumpang antara bandar melalui laluan rel"
"";"lama-49120";"49120";"Pengangkutan muatan antara bandar, pinggir bandar dan bandar melalui laluan rel"
"";"lama-49211";"49211";"Perkhidmatan bas bandaraya"
"";"lama-49212";"49212";"Perkhidmatan pengangkutan rel penumpang bandar dan pinggir bandar"
"";"lama-49221";"49221";"Perkhidmatan bas ekspres"
"";"lama-49222";"49222";"Perkhidmatan bas pekerja"
"";"lama-49223";"49223";"Perkhidmatan bas sekolah"
"";"lama-49224";"49224";"Perkhidmatan operasi teksi dan limosin"
"";"lama-49225";"49225";"Sewa kereta dengan pemandu"
"";"lama-49229";"49229";"Pengangkutan darat penumpang lain t.t.t.l."
"";"lama-49230";"49230";"Pengangkutan muatan melalui jalan raya"
"";"lama-49300";"49300";"Pengangkutan melalui saluran paip"
"";"lama-50111";"50111";"Operasi rombongan, cruise atau bot persiaran"
"";"lama-50112";"50112";"Operasi feri, teksi air"
"";"lama-50113";"50113";"Sewaan bot santai dengan krew bagi pengangkutan laut dan pesisir pantai"
"";"lama-50121";"50121";"Pengangkutan muatan laut dan pesisir pantai, berjadual atau tidak berjadual"
"";"lama-50122";"50122";"Pengangkutan tunda atau tolak tongkang, pelantar minyak"
"";"lama-50211";"50211";"Pengangkutan penumpang melalui sungai, terusan, tasik dan laluan air pedalaman lain"
"";"lama-50212";"50212";"Sewaan bot santai dengan krew bagi pengangkutan air pedalaman"
"";"lama-50220";"50220";"Pengangkutan muatan melalui sungai, terusan, tasik dan laluan air pedalaman lain"
"";"lama-51101";"51101";"Pengangkutan penumpang melalui udara mengikut laluan dan jadual biasa"
"";"lama-51102p";"51102";"Pengangkutan penumpang tidak berjadual"
"";"lama-51103p";"51103";"Penyewaan peralatan pengangkutan dengan operator untuk tujuan pengangkutan penumpang"
"";"lama-51102p";"51104";"Pengangkutan penumpang melalui Sistem Kawalan Udara Tanpa Pemandu (UAS-Dron)"
"";"lama-51103p";"51104";"Pengangkutan penumpang melalui Sistem Kawalan Udara Tanpa Pemandu (UAS-Dron)"
"";"lama-51201";"51201";"Pengangkutan muatan udara mengikut laluan dan berjadual biasa"
"";"lama-51202p";"51202";"Pengangkutan muatan udara tidak berjadual"
"";"lama-51203p";"51203";"Penyewaan peralatan pengangkutan udara dengan operator untuk tujuan pengangkutan muatan"
"";"lama-51202p";"51204";"Pengangkutan muatan melalui Sistem Kawalan Udara Tanpa Pemandu (UAS-Dron)"
"";"lama-51203p";"51205";"Penyewaan peralatan pengangkutan udara melalui Sistem Kawalan Udara Tanpa Pemandu (UAS-Dron)"
"";"lama-52100";"52100";"Perkhidmatan penggudangan dan penyimpanan"
"";"lama-52211";"52211";"Operasi kemudahan terminal pengangkutan darat"
"";"lama-52212";"52212";"Perkhidmatan tunda dan bantuan tepi jalan"
"";"lama-52213";"52213";"Operasi kemudahan meletak kenderaan bermotor (medan letak kenderaan / parkir)"
"";"lama-52214";"52214";"Perkhidmatan operasi lebuh raya, jambatan dan terowong"
"";"lama-52219";"52219";"Aktiviiti perkhidmatan lain berkaitan pengangkutan darat t.t.t.l."
"";"lama-52221";"52221";"Operasi perkhidmatan pelabuhan dan limbungan"
"";"lama-52222";"52222";"Perkhidmatan penyelamat dan pengapungan semula kapal"
"";"lama-52229";"52229";"Aktiviti perkhidmatan lain berkaitan pengangkutan air t.t.t.l."
"";"lama-52231";"52231";"Operasi kemudahan terminal pengangkutan udara"
"";"lama-52232";"52232";"Lapangan terbang dan aktiviti kawalan trafik udara"
"";"lama-52233";"52233";"Aktiviti perkhidmatan asas di padang terbang"
"";"lama-52234";"52234";"Aktiviti perkhidmatan pemadaman dan pencegahan kebakaran di lapangan terbang"
"";"lama-52239";"52239";"Aktiviti perkhidmatan lain berkaitan pengangkutan udara t.t.t.l."
"";"lama-52241";"52241";"Perkhidmatan pemunggahan"
"";"lama-52249";"52249";"Aktiviti pengendalian kargo lain t.t.t.l."
"";"lama-52291";"52291";"Penghantaran muatan"
"";"lama-52299";"52299";"Aktiviti sokongan pengangkutan lain t.t.t.l."
"";"lama-52292";"52310";"Aktiviti perkhidmatan perantaraan untuk pengangkutan muatan"
"";"lama-00000";"52320";"Aktiviti perkhidmatan perantaraan untuk pengangkutan penumpang"
"";"lama-53100";"53100";"Perkhidmatan pos nasional"
"";"lama-53200";"53200";"Aktiviti kurier selain daripada aktiviti pos nasional"
"";"lama-00000";"53300";"Aktiviti perkhidmatan perantaraan untuk aktiviti pos dan kurier"
"";"lama-55101";"55101";"Hotel dan hotel resort"
"";"lama-55102";"55102";"Motel dan hotel bajet"
"";"lama-55103p";"55103";"Hotel Apartmen"
"";"lama-55104";"55104";"Chalet"
"";"lama-55105";"55105";"Rumah rehat/rumah tetamu"
"";"lama-55106p";"55106";"Homestay"
"";"lama-55108";"55106";"Homestay"
"";"lama-55103p";"55201";"Rumah percutian dan apartmen"
"";"lama-55106p";"55202";"Aktiviti penginapan jangka pendek lain t.t.t.l."
"";"lama-55107";"55202";"Aktiviti penginapan jangka pendek lain t.t.t.l."
"";"lama-55109p";"55202";"Aktiviti penginapan jangka pendek lain t.t.t.l."
"";"lama-55200p";"55301";"Tapak perkhemahan, taman kenderaan rekreasi dan taman treler"
"";"lama-55200p";"55302";"Glamping"
"";"lama-00000";"55400";"Aktiviti perkhidmatan perantaraan untuk penginapan"
"";"lama-55900";"55900";"Penginapan lain"
"";"lama-56101";"56101";"Restoran/kedai makan"
"";"lama-56102";"56102";"Kafeteria/kantin"
"";"lama-56103";"56103";"Restoran makanan segera"
"";"lama-56104";"56104";"Vendor bergerak"
"";"lama-56105";"56104";"Vendor bergerak"
"";"lama-56106";"56105";"Gerai/penjaja makanan"
"";"lama-56107";"56105";"Gerai/penjaja makanan"
"";"lama-56210";"56210";"Katering makanan"
"";"lama-56290";"56290";"Aktiviti perkhidmatan makanan lain"
"";"lama-56301";"56301";"Pub, bar, disko, coffee house, ruang koktel dan karaoke"
"";"lama-56302";"56302";"Kedai kopi"
"";"lama-56303";"56303";"Gerai/penjaja minuman"
"";"lama-56304";"56304";"Perkhidmatan minuman bergerak"
"";"lama-56309";"56309";"Tempat minuman lain t.t.t.l."
"";"lama-00000";"56400";"Aktiviti perkhidmatan perantaraan untuk perkhidmatan makanan dan minuman"
"";"lama-58110p";"58110";"Penerbitan buku"
"";"lama-58130p";"58120";"Penerbitan surat khabar"
"";"lama-58130p";"58130";"Penerbitan jurnal, majalah dan terbitan berkala"
"";"lama-58110p";"58190";"Aktiviti penerbitan lain dan bahan bercetak lain t.t.t.l."
"";"lama-58120";"58190";"Aktiviti penerbitan lain dan bahan bercetak lain t.t.t.l."
"";"lama-58190";"58190";"Aktiviti penerbitan lain dan bahan bercetak lain t.t.t.l."
"";"lama-58202";"58211";"Penerbitan permainan video"
"";"lama-00000";"58212";"Aktiviti perkhidmatan perantaraan untuk penerbitan perisian permainan video"
"";"lama-58201";"58291";"Aplikasi perniagaan dan aplikasi lain"
"";"lama-58203";"58292";"Sistem operasi"
"";"lama-59110";"59110";"Aktiviti pengeluaran wayang gambar, video dan program televisyen"
"";"lama-59120";"59120";"Aktiviti pasca produksi wayang gambar, video dan program televisyen"
"";"lama-59130";"59130";"Aktiviti pengedaran wayang gambar, video rakaman dan program televisyen"
"";"lama-59140";"59140";"Aktiviti penayangan wayang gambar"
"";"lama-59200";"59200";"Aktiviti rakaman bunyi dan penerbitan muzik"
"";"lama-60100";"60100";"Aktiviti penyiaran radio dan pengedaran audio"
"";"lama-60200";"60200";"Aktiviti pemprograman, penyiaran dan pengedaran video televisyen"
"";"lama-63910";"60310";"Aktiviti agensi dan sindiket berita"
"";"lama-00000";"60391";"Aktiviti pencipta kandungan video dalam talian"
"";"lama-00000";"60399";"Laman rangkaian sosial dan aktiviti pengedaran kandungan lain"
"";"lama-61101";"61101";"Perkhidmatan telekomunikasi berwayar dan penyedia akses internet oleh pengendali infrastruktur berwayar"
"";"lama-61102";"61101";"Perkhidmatan telekomunikasi berwayar dan penyedia akses internet oleh pengendali infrastruktur berwayar"
"";"lama-61201";"61102";"Perkhidmatan telekomunikasi tanpa wayar dan penyedia akses internet oleh pengendali infrastruktur tanpa wayar"
"";"lama-61202";"61102";"Perkhidmatan telekomunikasi tanpa wayar dan penyedia akses internet oleh pengendali infrastruktur tanpa wayar"
"";"lama-61300";"61103";"Perkhidmatan telekomunikasi satelit"
"";"lama-61903";"61201";"Penjualan semula perkhidmatan telekomunikasi berwayar, tanpa wayar dan satelit"
"";"lama-00000";"61202";"Perkhidmatan perantaraan bagi aktiviti telekomunikasi berwayar, tanpa wayar dan satelit"
"";"lama-61901";"61203";"Penyediaan akses internet melalui rangkaian di antara pelanggan dan Penyedia Perkhidmatan Internet (ISP) yang bukan dimiliki atau dikawal oleh ISP"
"";"lama-61902";"61901";"Penyediaan perkhidmatan telekomunikasi melalui sambungan telekom sedia ada"
"";"lama-61904";"61902";"Penyediaan perkhidmatan telekomunikasi melalui sambungan telekom VOIP (Voice Over Internet Protocol) sedia ada"
"";"lama-61905";"61903";"Penyediaan aplikasi telekomunikasi yang khusus"
"";"lama-61909";"61909";"Aktiviti telekomunikasi lain t.t.t.l."
"";"lama-62010p";"62110";"Pembangunan permainan video, perisian permainan video dan peralatan perisian permainan video"
"";"lama-62010p";"62191";"Aktiviti pengaturcaraan perisian dan aplikasi"
"";"lama-62010p";"62199";"Aktiviti pengaturcaraan komputer lain t.t.t.l."
"";"lama-62021";"62201";"Perundingan komputer"
"";"lama-62022";"62202";"Aktiviti pengurusan kemudahan komputer"
"";"lama-62091";"62901";"Sistem keselamatan Teknologi Maklumat dan komunikasi (ICT) lain"
"";"lama-62099";"62909";"Aktiviti perkhidmatan teknologi maklumat dan komputer lain t.t.t.l."
"";"lama-63111p";"63101";"Aktiviti penyediaan infrastruktur untuk pengehosan (hosting), perkhidmatan prosesan data dan aktiviti berkaitan"
"";"lama-63112p";"63102";"Aktiviti pemprosesan data"
"";"lama-63111p";"63103";"Aktiviti pusat data"
"";"lama-63112p";"63103";"Aktiviti pusat data"
"";"lama-63990p";"63103";"Aktiviti pusat data"
"";"lama-63120";"63901";"Portal carian web"
"";"lama-63990p";"63909";"Aktiviti perkhidmatan maklumat lain t.t.t.l."
"";"lama-64110";"64110";"Perbankan pusat"
"";"lama-64191";"64191";"Bank Perdagangan"
"";"lama-64192";"64192";"Bank Islam"
"";"lama-64193";"64193";"Bank Luar Pesisir Pantai"
"";"lama-64194";"64194";"Bank Pelaburan"
"";"lama-64195";"64195";"Institusi Pembangunan Kewangan (dengan fungsi pengambilan deposit)"
"";"lama-64199";"64199";"Perantaraan kewangan lain (dengan fungsi pengambilan deposit) t.t.t.l."
"";"lama-64200p";"64210";"Aktiviti syarikat pemegang"
"";"lama-64200p";"64220";"Aktiviti saluran pembiayaan"
"";"lama-64309p";"64310";"Aktiviti dana pelaburan pasaran wang"
"";"lama-64309p";"64320";"Aktiviti dana pelaburan bukan pasaran wang"
"";"lama-64301";"64331";"Syarikat modal usahasama"
"";"lama-64302";"64332";"Unit tabung amanah tidak termasuk REITs"
"";"lama-64303";"64333";"Harta unit amanah (REITs)"
"";"lama-64304";"64334";"Pengurusan akaun amanah lain"
"";"lama-64309p";"64339";"Entiti amanah, tabung dan kewangan seumpamanya t.t.t.l."
"";"lama-64910";"64910";"Aktiviti pajakan kewangan"
"";"lama-64929p";"64920";"Aktiviti pembiayaan perdagangan antarabangsa"
"";"lama-64991";"64930";"Aktiviti pemfaktoran"
"";"lama-64929p";"64940";"Aktiviti pensekuritian"
"";"lama-64921";"64951";"Institusi pembangunan kewangan (tanpa fungsi pengambilan deposit)"
"";"lama-64922";"64952";"Perkhidmatan kad kredit"
"";"lama-64923";"64953";"Aktiviti peminjaman wang berlesen"
"";"lama-64924";"64954";"Kedai pajak gadai dan tukang pajak"
"";"lama-64925";"64955";"Koperasi dengan fungsi kredit"
"";"lama-64929p";"64959";"Pemberian kredit lain t.t.t.l."
"";"lama-64992";"64991";"Wakil pejabat bank asing"
"";"lama-64993";"64992";"Syarikat nomini"
"";"lama-64999p";"64993";"Bursa aset digital (aset kripto)"
"";"lama-64999p";"64999";"Aktiviti perkhidmatan kewangan lain, kecuali insurans/takaful dan tabungan pencen, t.t.t.l."
"";"lama-65111";"65111";"Insurans hayat"
"";"lama-65112";"65112";"Takaful keluarga"
"";"lama-65121";"65121";"Insurans am"
"";"lama-65122";"65122";"Takaful am"
"";"lama-65123";"65123";"Insurans komposit"
"";"lama-65124";"65124";"Insurans luar pesisir pantai"
"";"lama-65125";"65125";"Takaful luar pesisir pantai"
"";"lama-65201";"65201";"Insurans semula hayat"
"";"lama-65202";"65202";"Takaful semula keluarga"
"";"lama-65203";"65203";"Insurans semula am"
"";"lama-65204";"65204";"Takaful semula am"
"";"lama-65205";"65205";"Takaful semula komposit"
"";"lama-65206";"65206";"Insurans semula luar pesisir pantai"
"";"lama-65207";"65207";"Takaful semula luar pesisir pantai"
"";"lama-65301";"65301";"Tabungan pencen"
